id;id_ccaa;destino;metrica;anio;trimestre;fecha;valor
1;1;Andalucía;Viajes;2025;3;2025-07-01;10080750.00
2;1;Andalucía;Viajes;2025;2;2025-04-01;7852008.00
3;1;Andalucía;Viajes;2025;1;2025-01-01;5306009.00
4;1;Andalucía;Viajes;2024;4;2024-10-01;6077033.00
5;1;Andalucía;Viajes;2024;3;2024-07-01;11304850.00
6;1;Andalucía;Viajes;2024;2;2024-04-01;7464339.00
7;1;Andalucía;Viajes;2024;1;2024-01-01;6785264.00
8;1;Andalucía;Viajes;2023;4;2023-10-01;6779711.00
9;1;Andalucía;Viajes;2023;3;2023-07-01;10852925.00
10;1;Andalucía;Viajes;2023;2;2023-04-01;8308569.00
11;1;Andalucía;Viajes;2023;1;2023-01-01;5855614.00
12;1;Andalucía;Viajes;2022;4;2022-10-01;5912410.00
13;1;Andalucía;Viajes;2022;3;2022-07-01;9690833.00
14;1;Andalucía;Viajes;2022;2;2022-04-01;7267249.00
15;1;Andalucía;Viajes;2022;1;2022-01-01;5249791.00
16;1;Andalucía;Viajes;2021;4;2021-10-01;6243615.00
17;1;Andalucía;Viajes;2021;3;2021-07-01;11425135.00
18;1;Andalucía;Viajes;2021;2;2021-04-01;6021242.00
19;1;Andalucía;Viajes;2021;1;2021-01-01;2288682.00
20;1;Andalucía;Viajes;2020;4;2020-10-01;2621214.00
21;1;Andalucía;Viajes;2020;3;2020-07-01;9268410.00
22;1;Andalucía;Viajes;2020;2;2020-04-01;1974461.00
23;1;Andalucía;Viajes;2020;1;2020-01-01;5025157.00
24;1;Andalucía;Viajes;2019;4;2019-10-01;6516030.00
25;1;Andalucía;Viajes;2019;3;2019-07-01;10981904.00
26;1;Andalucía;Viajes;2019;2;2019-04-01;8070795.00
27;1;Andalucía;Viajes;2019;1;2019-01-01;7148808.00
28;1;Andalucía;Viajes;2018;4;2018-10-01;6236433.00
29;1;Andalucía;Viajes;2018;3;2018-07-01;11205631.00
30;1;Andalucía;Viajes;2018;2;2018-04-01;8452415.00
31;1;Andalucía;Viajes;2018;1;2018-01-01;6753431.00
32;1;Andalucía;Viajes;2017;4;2017-10-01;6326090.00
33;1;Andalucía;Viajes;2017;3;2017-07-01;11336648.00
34;1;Andalucía;Viajes;2017;2;2017-04-01;8591768.00
35;1;Andalucía;Viajes;2017;1;2017-01-01;6334721.00
36;1;Andalucía;Viajes;2016;4;2016-10-01;6026014.00
37;1;Andalucía;Viajes;2016;3;2016-07-01;11482971.00
38;1;Andalucía;Viajes;2016;2;2016-04-01;7601626.00
39;1;Andalucía;Viajes;2016;1;2016-01-01;6650901.00
40;1;Andalucía;Viajes;2015;4;2015-10-01;5877320.00
41;1;Andalucía;Viajes;2015;3;2015-07-01;10977119.00
42;1;Andalucía;Viajes;2015;2;2015-04-01;8280648.00
43;1;Andalucía;Viajes;2015;1;2015-01-01;5263057.00
44;1;Andalucía;Duración media de los viajes;2025;3;2025-07-01;6.22
45;1;Andalucía;Duración media de los viajes;2025;2;2025-04-01;3.36
46;1;Andalucía;Duración media de los viajes;2025;1;2025-01-01;3.17
47;1;Andalucía;Duración media de los viajes;2024;4;2024-10-01;2.91
48;1;Andalucía;Duración media de los viajes;2024;3;2024-07-01;5.94
49;1;Andalucía;Duración media de los viajes;2024;2;2024-04-01;3.04
50;1;Andalucía;Duración media de los viajes;2024;1;2024-01-01;3.11
51;1;Andalucía;Duración media de los viajes;2023;4;2023-10-01;3.00
52;1;Andalucía;Duración media de los viajes;2023;3;2023-07-01;6.26
53;1;Andalucía;Duración media de los viajes;2023;2;2023-04-01;3.09
54;1;Andalucía;Duración media de los viajes;2023;1;2023-01-01;3.00
55;1;Andalucía;Duración media de los viajes;2022;4;2022-10-01;2.95
56;1;Andalucía;Duración media de los viajes;2022;3;2022-07-01;6.34
57;1;Andalucía;Duración media de los viajes;2022;2;2022-04-01;3.13
58;1;Andalucía;Duración media de los viajes;2022;1;2022-01-01;3.09
59;1;Andalucía;Duración media de los viajes;2021;4;2021-10-01;3.16
60;1;Andalucía;Duración media de los viajes;2021;3;2021-07-01;6.01
61;1;Andalucía;Duración media de los viajes;2021;2;2021-04-01;2.82
62;1;Andalucía;Duración media de los viajes;2021;1;2021-01-01;3.52
63;1;Andalucía;Duración media de los viajes;2020;4;2020-10-01;3.62
64;1;Andalucía;Duración media de los viajes;2020;3;2020-07-01;6.31
65;1;Andalucía;Duración media de los viajes;2020;2;2020-04-01;3.03
66;1;Andalucía;Duración media de los viajes;2020;1;2020-01-01;2.96
67;1;Andalucía;Duración media de los viajes;2019;4;2019-10-01;3.00
68;1;Andalucía;Duración media de los viajes;2019;3;2019-07-01;6.27
69;1;Andalucía;Duración media de los viajes;2019;2;2019-04-01;3.11
70;1;Andalucía;Duración media de los viajes;2019;1;2019-01-01;3.02
71;1;Andalucía;Duración media de los viajes;2018;4;2018-10-01;2.74
72;1;Andalucía;Duración media de los viajes;2018;3;2018-07-01;6.03
73;1;Andalucía;Duración media de los viajes;2018;2;2018-04-01;2.87
74;1;Andalucía;Duración media de los viajes;2018;1;2018-01-01;2.83
75;1;Andalucía;Duración media de los viajes;2017;4;2017-10-01;2.88
76;1;Andalucía;Duración media de los viajes;2017;3;2017-07-01;6.01
77;1;Andalucía;Duración media de los viajes;2017;2;2017-04-01;3.12
78;1;Andalucía;Duración media de los viajes;2017;1;2017-01-01;2.85
79;1;Andalucía;Duración media de los viajes;2016;4;2016-10-01;2.97
80;1;Andalucía;Duración media de los viajes;2016;3;2016-07-01;6.32
81;1;Andalucía;Duración media de los viajes;2016;2;2016-04-01;2.80
82;1;Andalucía;Duración media de los viajes;2016;1;2016-01-01;3.24
83;1;Andalucía;Duración media de los viajes;2015;4;2015-10-01;2.91
84;1;Andalucía;Duración media de los viajes;2015;3;2015-07-01;6.30
85;1;Andalucía;Duración media de los viajes;2015;2;2015-04-01;2.94
86;1;Andalucía;Duración media de los viajes;2015;1;2015-01-01;2.82
87;1;Andalucía;Pernoctaciones;2025;3;2025-07-01;62663935.00
88;1;Andalucía;Pernoctaciones;2025;2;2025-04-01;26352893.00
89;1;Andalucía;Pernoctaciones;2025;1;2025-01-01;16816776.00
90;1;Andalucía;Pernoctaciones;2024;4;2024-10-01;17712449.00
91;1;Andalucía;Pernoctaciones;2024;3;2024-07-01;67185955.00
92;1;Andalucía;Pernoctaciones;2024;2;2024-04-01;22700484.00
93;1;Andalucía;Pernoctaciones;2024;1;2024-01-01;21070812.00
94;1;Andalucía;Pernoctaciones;2023;4;2023-10-01;20318094.00
95;1;Andalucía;Pernoctaciones;2023;3;2023-07-01;67935395.00
96;1;Andalucía;Pernoctaciones;2023;2;2023-04-01;25661487.00
97;1;Andalucía;Pernoctaciones;2023;1;2023-01-01;17561982.00
98;1;Andalucía;Pernoctaciones;2022;4;2022-10-01;17468121.00
99;1;Andalucía;Pernoctaciones;2022;3;2022-07-01;61416817.00
100;1;Andalucía;Pernoctaciones;2022;2;2022-04-01;22746578.00
101;1;Andalucía;Pernoctaciones;2022;1;2022-01-01;16236024.00
102;1;Andalucía;Pernoctaciones;2021;4;2021-10-01;19736167.00
103;1;Andalucía;Pernoctaciones;2021;3;2021-07-01;68716637.00
104;1;Andalucía;Pernoctaciones;2021;2;2021-04-01;16977272.00
105;1;Andalucía;Pernoctaciones;2021;1;2021-01-01;8049972.00
106;1;Andalucía;Pernoctaciones;2020;4;2020-10-01;9490049.00
107;1;Andalucía;Pernoctaciones;2020;3;2020-07-01;58507470.00
108;1;Andalucía;Pernoctaciones;2020;2;2020-04-01;5983432.00
109;1;Andalucía;Pernoctaciones;2020;1;2020-01-01;14878094.00
110;1;Andalucía;Pernoctaciones;2019;4;2019-10-01;19563314.00
111;1;Andalucía;Pernoctaciones;2019;3;2019-07-01;68806247.00
112;1;Andalucía;Pernoctaciones;2019;2;2019-04-01;25108035.00
113;1;Andalucía;Pernoctaciones;2019;1;2019-01-01;21580764.00
114;1;Andalucía;Pernoctaciones;2018;4;2018-10-01;17062089.00
115;1;Andalucía;Pernoctaciones;2018;3;2018-07-01;67551510.00
116;1;Andalucía;Pernoctaciones;2018;2;2018-04-01;24275193.00
117;1;Andalucía;Pernoctaciones;2018;1;2018-01-01;19111070.00
118;1;Andalucía;Pernoctaciones;2017;4;2017-10-01;18226809.00
119;1;Andalucía;Pernoctaciones;2017;3;2017-07-01;68135682.00
120;1;Andalucía;Pernoctaciones;2017;2;2017-04-01;26839479.00
121;1;Andalucía;Pernoctaciones;2017;1;2017-01-01;18024827.00
122;1;Andalucía;Pernoctaciones;2016;4;2016-10-01;17878356.00
123;1;Andalucía;Pernoctaciones;2016;3;2016-07-01;72554465.00
124;1;Andalucía;Pernoctaciones;2016;2;2016-04-01;21294572.00
125;1;Andalucía;Pernoctaciones;2016;1;2016-01-01;21573752.00
126;1;Andalucía;Pernoctaciones;2015;4;2015-10-01;17083561.00
127;1;Andalucía;Pernoctaciones;2015;3;2015-07-01;69155556.00
128;1;Andalucía;Pernoctaciones;2015;2;2015-04-01;24330849.00
129;1;Andalucía;Pernoctaciones;2015;1;2015-01-01;14857034.00
130;1;Andalucía;Gasto total;2025;3;2025-07-01;3576058.81
131;1;Andalucía;Gasto total;2025;2;2025-04-01;2068769.89
132;1;Andalucía;Gasto total;2025;1;2025-01-01;1175120.82
133;1;Andalucía;Gasto total;2024;4;2024-10-01;1312660.20
134;1;Andalucía;Gasto total;2024;3;2024-07-01;3813270.94
135;1;Andalucía;Gasto total;2024;2;2024-04-01;1789048.46
136;1;Andalucía;Gasto total;2024;1;2024-01-01;1436141.50
137;1;Andalucía;Gasto total;2023;4;2023-10-01;1560078.69
138;1;Andalucía;Gasto total;2023;3;2023-07-01;3618430.28
139;1;Andalucía;Gasto total;2023;2;2023-04-01;1869946.37
140;1;Andalucía;Gasto total;2023;1;2023-01-01;1120347.92
141;1;Andalucía;Gasto total;2022;4;2022-10-01;1175130.06
142;1;Andalucía;Gasto total;2022;3;2022-07-01;3188204.92
143;1;Andalucía;Gasto total;2022;2;2022-04-01;1612775.09
144;1;Andalucía;Gasto total;2022;1;2022-01-01;987298.96
145;1;Andalucía;Gasto total;2021;4;2021-10-01;1142420.13
146;1;Andalucía;Gasto total;2021;3;2021-07-01;3233596.93
147;1;Andalucía;Gasto total;2021;2;2021-04-01;912663.50
148;1;Andalucía;Gasto total;2021;1;2021-01-01;334682.26
149;1;Andalucía;Gasto total;2020;4;2020-10-01;414024.81
150;1;Andalucía;Gasto total;2020;3;2020-07-01;2260972.36
151;1;Andalucía;Gasto total;2020;2;2020-04-01;211508.10
152;1;Andalucía;Gasto total;2020;1;2020-01-01;830641.11
153;1;Andalucía;Gasto total;2019;4;2019-10-01;1081917.02
154;1;Andalucía;Gasto total;2019;3;2019-07-01;2844037.81
155;1;Andalucía;Gasto total;2019;2;2019-04-01;1497023.02
156;1;Andalucía;Gasto total;2019;1;2019-01-01;1101699.24
157;1;Andalucía;Gasto total;2018;4;2018-10-01;1000775.73
158;1;Andalucía;Gasto total;2018;3;2018-07-01;2742518.32
159;1;Andalucía;Gasto total;2018;2;2018-04-01;1375668.05
160;1;Andalucía;Gasto total;2018;1;2018-01-01;946558.18
161;1;Andalucía;Gasto total;2017;4;2017-10-01;1004506.73
162;1;Andalucía;Gasto total;2017;3;2017-07-01;2592151.25
163;1;Andalucía;Gasto total;2017;2;2017-04-01;1389820.03
164;1;Andalucía;Gasto total;2017;1;2017-01-01;901275.47
165;1;Andalucía;Gasto total;2016;4;2016-10-01;933543.00
166;1;Andalucía;Gasto total;2016;3;2016-07-01;2598294.73
167;1;Andalucía;Gasto total;2016;2;2016-04-01;1089588.91
168;1;Andalucía;Gasto total;2016;1;2016-01-01;1005106.85
169;1;Andalucía;Gasto total;2015;4;2015-10-01;861490.66
170;1;Andalucía;Gasto total;2015;3;2015-07-01;2503858.05
171;1;Andalucía;Gasto total;2015;2;2015-04-01;1258806.84
172;1;Andalucía;Gasto total;2015;1;2015-01-01;750978.44
173;1;Andalucía;Gasto medio por persona;2025;3;2025-07-01;354.74
174;1;Andalucía;Gasto medio por persona;2025;2;2025-04-01;263.47
175;1;Andalucía;Gasto medio por persona;2025;1;2025-01-01;221.47
176;1;Andalucía;Gasto medio por persona;2024;4;2024-10-01;216.00
177;1;Andalucía;Gasto medio por persona;2024;3;2024-07-01;337.31
178;1;Andalucía;Gasto medio por persona;2024;2;2024-04-01;239.68
179;1;Andalucía;Gasto medio por persona;2024;1;2024-01-01;211.66
180;1;Andalucía;Gasto medio por persona;2023;4;2023-10-01;230.11
181;1;Andalucía;Gasto medio por persona;2023;3;2023-07-01;333.41
182;1;Andalucía;Gasto medio por persona;2023;2;2023-04-01;225.06
183;1;Andalucía;Gasto medio por persona;2023;1;2023-01-01;191.33
184;1;Andalucía;Gasto medio por persona;2022;4;2022-10-01;198.76
185;1;Andalucía;Gasto medio por persona;2022;3;2022-07-01;328.99
186;1;Andalucía;Gasto medio por persona;2022;2;2022-04-01;221.92
187;1;Andalucía;Gasto medio por persona;2022;1;2022-01-01;188.06
188;1;Andalucía;Gasto medio por persona;2021;4;2021-10-01;182.97
189;1;Andalucía;Gasto medio por persona;2021;3;2021-07-01;283.02
190;1;Andalucía;Gasto medio por persona;2021;2;2021-04-01;151.57
191;1;Andalucía;Gasto medio por persona;2021;1;2021-01-01;146.23
192;1;Andalucía;Gasto medio por persona;2020;4;2020-10-01;157.95
193;1;Andalucía;Gasto medio por persona;2020;3;2020-07-01;243.94
194;1;Andalucía;Gasto medio por persona;2020;2;2020-04-01;107.12
195;1;Andalucía;Gasto medio por persona;2020;1;2020-01-01;165.30
196;1;Andalucía;Gasto medio por persona;2019;4;2019-10-01;166.04
197;1;Andalucía;Gasto medio por persona;2019;3;2019-07-01;258.97
198;1;Andalucía;Gasto medio por persona;2019;2;2019-04-01;185.49
199;1;Andalucía;Gasto medio por persona;2019;1;2019-01-01;154.11
200;1;Andalucía;Gasto medio por persona;2018;4;2018-10-01;160.47
201;1;Andalucía;Gasto medio por persona;2018;3;2018-07-01;244.74
202;1;Andalucía;Gasto medio por persona;2018;2;2018-04-01;162.75
203;1;Andalucía;Gasto medio por persona;2018;1;2018-01-01;140.16
204;1;Andalucía;Gasto medio por persona;2017;4;2017-10-01;158.79
205;1;Andalucía;Gasto medio por persona;2017;3;2017-07-01;228.65
206;1;Andalucía;Gasto medio por persona;2017;2;2017-04-01;161.76
207;1;Andalucía;Gasto medio por persona;2017;1;2017-01-01;142.28
208;1;Andalucía;Gasto medio por persona;2016;4;2016-10-01;154.92
209;1;Andalucía;Gasto medio por persona;2016;3;2016-07-01;226.27
210;1;Andalucía;Gasto medio por persona;2016;2;2016-04-01;143.34
211;1;Andalucía;Gasto medio por persona;2016;1;2016-01-01;151.12
212;1;Andalucía;Gasto medio por persona;2015;4;2015-10-01;146.58
213;1;Andalucía;Gasto medio por persona;2015;3;2015-07-01;228.10
214;1;Andalucía;Gasto medio por persona;2015;2;2015-04-01;152.02
215;1;Andalucía;Gasto medio por persona;2015;1;2015-01-01;142.69
216;2;Aragón;Viajes;2025;3;2025-07-01;1744963.00
217;2;Aragón;Viajes;2025;2;2025-04-01;1625387.00
218;2;Aragón;Viajes;2025;1;2025-01-01;1319338.00
219;2;Aragón;Viajes;2024;4;2024-10-01;1317807.00
220;2;Aragón;Viajes;2024;3;2024-07-01;1787138.00
221;2;Aragón;Viajes;2024;2;2024-04-01;1593668.00
222;2;Aragón;Viajes;2024;1;2024-01-01;2032464.00
223;2;Aragón;Viajes;2023;4;2023-10-01;1651718.00
224;2;Aragón;Viajes;2023;3;2023-07-01;2032563.00
225;2;Aragón;Viajes;2023;2;2023-04-01;1753477.00
226;2;Aragón;Viajes;2023;1;2023-01-01;1892123.00
227;2;Aragón;Viajes;2022;4;2022-10-01;1905948.00
228;2;Aragón;Viajes;2022;3;2022-07-01;2334808.00
229;2;Aragón;Viajes;2022;2;2022-04-01;1747677.00
230;2;Aragón;Viajes;2022;1;2022-01-01;1476327.00
231;2;Aragón;Viajes;2021;4;2021-10-01;1902772.00
232;2;Aragón;Viajes;2021;3;2021-07-01;2129446.00
233;2;Aragón;Viajes;2021;2;2021-04-01;1242130.00
234;2;Aragón;Viajes;2021;1;2021-01-01;620994.00
235;2;Aragón;Viajes;2020;4;2020-10-01;715981.00
236;2;Aragón;Viajes;2020;3;2020-07-01;1494747.00
237;2;Aragón;Viajes;2020;2;2020-04-01;306378.00
238;2;Aragón;Viajes;2020;1;2020-01-01;1486687.00
239;2;Aragón;Viajes;2019;4;2019-10-01;1738084.00
240;2;Aragón;Viajes;2019;3;2019-07-01;1920899.00
241;2;Aragón;Viajes;2019;2;2019-04-01;1768503.00
242;2;Aragón;Viajes;2019;1;2019-01-01;1998425.00
243;2;Aragón;Viajes;2018;4;2018-10-01;1827248.00
244;2;Aragón;Viajes;2018;3;2018-07-01;2305553.00
245;2;Aragón;Viajes;2018;2;2018-04-01;1778086.00
246;2;Aragón;Viajes;2018;1;2018-01-01;2140865.00
247;2;Aragón;Viajes;2017;4;2017-10-01;1905222.00
248;2;Aragón;Viajes;2017;3;2017-07-01;2244527.00
249;2;Aragón;Viajes;2017;2;2017-04-01;1917064.00
250;2;Aragón;Viajes;2017;1;2017-01-01;2021077.00
251;2;Aragón;Viajes;2016;4;2016-10-01;1826487.00
252;2;Aragón;Viajes;2016;3;2016-07-01;2373693.00
253;2;Aragón;Viajes;2016;2;2016-04-01;1701103.00
254;2;Aragón;Viajes;2016;1;2016-01-01;2110424.00
255;2;Aragón;Viajes;2015;4;2015-10-01;1555107.00
256;2;Aragón;Viajes;2015;3;2015-07-01;1877744.00
257;2;Aragón;Viajes;2015;2;2015-04-01;1842433.00
258;2;Aragón;Viajes;2015;1;2015-01-01;1476414.00
259;2;Aragón;Duración media de los viajes;2025;3;2025-07-01;5.26
260;2;Aragón;Duración media de los viajes;2025;2;2025-04-01;3.15
261;2;Aragón;Duración media de los viajes;2025;1;2025-01-01;2.97
262;2;Aragón;Duración media de los viajes;2024;4;2024-10-01;3.10
263;2;Aragón;Duración media de los viajes;2024;3;2024-07-01;6.23
264;2;Aragón;Duración media de los viajes;2024;2;2024-04-01;2.80
265;2;Aragón;Duración media de los viajes;2024;1;2024-01-01;2.85
266;2;Aragón;Duración media de los viajes;2023;4;2023-10-01;2.72
267;2;Aragón;Duración media de los viajes;2023;3;2023-07-01;4.85
268;2;Aragón;Duración media de los viajes;2023;2;2023-04-01;2.96
269;2;Aragón;Duración media de los viajes;2023;1;2023-01-01;2.48
270;2;Aragón;Duración media de los viajes;2022;4;2022-10-01;2.72
271;2;Aragón;Duración media de los viajes;2022;3;2022-07-01;4.96
272;2;Aragón;Duración media de los viajes;2022;2;2022-04-01;2.61
273;2;Aragón;Duración media de los viajes;2022;1;2022-01-01;2.81
274;2;Aragón;Duración media de los viajes;2021;4;2021-10-01;2.68
275;2;Aragón;Duración media de los viajes;2021;3;2021-07-01;4.79
276;2;Aragón;Duración media de los viajes;2021;2;2021-04-01;2.44
277;2;Aragón;Duración media de los viajes;2021;1;2021-01-01;2.90
278;2;Aragón;Duración media de los viajes;2020;4;2020-10-01;2.79
279;2;Aragón;Duración media de los viajes;2020;3;2020-07-01;6.40
280;2;Aragón;Duración media de los viajes;2020;2;2020-04-01;3.27
281;2;Aragón;Duración media de los viajes;2020;1;2020-01-01;2.89
282;2;Aragón;Duración media de los viajes;2019;4;2019-10-01;2.55
283;2;Aragón;Duración media de los viajes;2019;3;2019-07-01;5.68
284;2;Aragón;Duración media de los viajes;2019;2;2019-04-01;2.71
285;2;Aragón;Duración media de los viajes;2019;1;2019-01-01;2.76
286;2;Aragón;Duración media de los viajes;2018;4;2018-10-01;2.71
287;2;Aragón;Duración media de los viajes;2018;3;2018-07-01;4.76
288;2;Aragón;Duración media de los viajes;2018;2;2018-04-01;2.64
289;2;Aragón;Duración media de los viajes;2018;1;2018-01-01;2.57
290;2;Aragón;Duración media de los viajes;2017;4;2017-10-01;2.50
291;2;Aragón;Duración media de los viajes;2017;3;2017-07-01;5.23
292;2;Aragón;Duración media de los viajes;2017;2;2017-04-01;2.45
293;2;Aragón;Duración media de los viajes;2017;1;2017-01-01;2.44
294;2;Aragón;Duración media de los viajes;2016;4;2016-10-01;2.83
295;2;Aragón;Duración media de los viajes;2016;3;2016-07-01;5.32
296;2;Aragón;Duración media de los viajes;2016;2;2016-04-01;2.42
297;2;Aragón;Duración media de los viajes;2016;1;2016-01-01;2.65
298;2;Aragón;Duración media de los viajes;2015;4;2015-10-01;2.58
299;2;Aragón;Duración media de los viajes;2015;3;2015-07-01;4.78
300;2;Aragón;Duración media de los viajes;2015;2;2015-04-01;2.43
301;2;Aragón;Duración media de los viajes;2015;1;2015-01-01;2.60
302;2;Aragón;Pernoctaciones;2025;3;2025-07-01;9172855.00
303;2;Aragón;Pernoctaciones;2025;2;2025-04-01;5114872.00
304;2;Aragón;Pernoctaciones;2025;1;2025-01-01;3922874.00
305;2;Aragón;Pernoctaciones;2024;4;2024-10-01;4091624.00
306;2;Aragón;Pernoctaciones;2024;3;2024-07-01;11131717.00
307;2;Aragón;Pernoctaciones;2024;2;2024-04-01;4470190.00
308;2;Aragón;Pernoctaciones;2024;1;2024-01-01;5797826.00
309;2;Aragón;Pernoctaciones;2023;4;2023-10-01;4490736.00
310;2;Aragón;Pernoctaciones;2023;3;2023-07-01;9863221.00
311;2;Aragón;Pernoctaciones;2023;2;2023-04-01;5194815.00
312;2;Aragón;Pernoctaciones;2023;1;2023-01-01;4687003.00
313;2;Aragón;Pernoctaciones;2022;4;2022-10-01;5182225.00
314;2;Aragón;Pernoctaciones;2022;3;2022-07-01;11577642.00
315;2;Aragón;Pernoctaciones;2022;2;2022-04-01;4561698.00
316;2;Aragón;Pernoctaciones;2022;1;2022-01-01;4147529.00
317;2;Aragón;Pernoctaciones;2021;4;2021-10-01;5100289.00
318;2;Aragón;Pernoctaciones;2021;3;2021-07-01;10203235.00
319;2;Aragón;Pernoctaciones;2021;2;2021-04-01;3030482.00
320;2;Aragón;Pernoctaciones;2021;1;2021-01-01;1800855.00
321;2;Aragón;Pernoctaciones;2020;4;2020-10-01;2000965.00
322;2;Aragón;Pernoctaciones;2020;3;2020-07-01;9562996.00
323;2;Aragón;Pernoctaciones;2020;2;2020-04-01;1000927.00
324;2;Aragón;Pernoctaciones;2020;1;2020-01-01;4292452.00
325;2;Aragón;Pernoctaciones;2019;4;2019-10-01;4438729.00
326;2;Aragón;Pernoctaciones;2019;3;2019-07-01;10910376.00
327;2;Aragón;Pernoctaciones;2019;2;2019-04-01;4791752.00
328;2;Aragón;Pernoctaciones;2019;1;2019-01-01;5522295.00
329;2;Aragón;Pernoctaciones;2018;4;2018-10-01;4945929.00
330;2;Aragón;Pernoctaciones;2018;3;2018-07-01;10979693.00
331;2;Aragón;Pernoctaciones;2018;2;2018-04-01;4689275.00
332;2;Aragón;Pernoctaciones;2018;1;2018-01-01;5492495.00
333;2;Aragón;Pernoctaciones;2017;4;2017-10-01;4771594.00
334;2;Aragón;Pernoctaciones;2017;3;2017-07-01;11743859.00
335;2;Aragón;Pernoctaciones;2017;2;2017-04-01;4702727.00
336;2;Aragón;Pernoctaciones;2017;1;2017-01-01;4930384.00
337;2;Aragón;Pernoctaciones;2016;4;2016-10-01;5165603.00
338;2;Aragón;Pernoctaciones;2016;3;2016-07-01;12626626.00
339;2;Aragón;Pernoctaciones;2016;2;2016-04-01;4117647.00
340;2;Aragón;Pernoctaciones;2016;1;2016-01-01;5586585.00
341;2;Aragón;Pernoctaciones;2015;4;2015-10-01;4010751.00
342;2;Aragón;Pernoctaciones;2015;3;2015-07-01;8975374.00
343;2;Aragón;Pernoctaciones;2015;2;2015-04-01;4475619.00
344;2;Aragón;Pernoctaciones;2015;1;2015-01-01;3842817.00
345;2;Aragón;Gasto total;2025;3;2025-07-01;503822.77
346;2;Aragón;Gasto total;2025;2;2025-04-01;335696.84
347;2;Aragón;Gasto total;2025;1;2025-01-01;272841.74
348;2;Aragón;Gasto total;2024;4;2024-10-01;290231.11
349;2;Aragón;Gasto total;2024;3;2024-07-01;512900.76
350;2;Aragón;Gasto total;2024;2;2024-04-01;298966.88
351;2;Aragón;Gasto total;2024;1;2024-01-01;415845.28
352;2;Aragón;Gasto total;2023;4;2023-10-01;315385.55
353;2;Aragón;Gasto total;2023;3;2023-07-01;464718.88
354;2;Aragón;Gasto total;2023;2;2023-04-01;329599.33
355;2;Aragón;Gasto total;2023;1;2023-01-01;311764.31
356;2;Aragón;Gasto total;2022;4;2022-10-01;317165.30
357;2;Aragón;Gasto total;2022;3;2022-07-01;519855.58
358;2;Aragón;Gasto total;2022;2;2022-04-01;301110.63
359;2;Aragón;Gasto total;2022;1;2022-01-01;276893.34
360;2;Aragón;Gasto total;2021;4;2021-10-01;291324.25
361;2;Aragón;Gasto total;2021;3;2021-07-01;432526.64
362;2;Aragón;Gasto total;2021;2;2021-04-01;173792.89
363;2;Aragón;Gasto total;2021;1;2021-01-01;83200.99
364;2;Aragón;Gasto total;2020;4;2020-10-01;96308.89
365;2;Aragón;Gasto total;2020;3;2020-07-01;303812.09
366;2;Aragón;Gasto total;2020;2;2020-04-01;36265.71
367;2;Aragón;Gasto total;2020;1;2020-01-01;230808.77
368;2;Aragón;Gasto total;2019;4;2019-10-01;244837.33
369;2;Aragón;Gasto total;2019;3;2019-07-01;429109.46
370;2;Aragón;Gasto total;2019;2;2019-04-01;272356.73
371;2;Aragón;Gasto total;2019;1;2019-01-01;289062.04
372;2;Aragón;Gasto total;2018;4;2018-10-01;266216.61
373;2;Aragón;Gasto total;2018;3;2018-07-01;410869.58
374;2;Aragón;Gasto total;2018;2;2018-04-01;250612.63
375;2;Aragón;Gasto total;2018;1;2018-01-01;270707.61
376;2;Aragón;Gasto total;2017;4;2017-10-01;237994.11
377;2;Aragón;Gasto total;2017;3;2017-07-01;388868.06
378;2;Aragón;Gasto total;2017;2;2017-04-01;233011.13
379;2;Aragón;Gasto total;2017;1;2017-01-01;243169.97
380;2;Aragón;Gasto total;2016;4;2016-10-01;238608.38
381;2;Aragón;Gasto total;2016;3;2016-07-01;387463.64
382;2;Aragón;Gasto total;2016;2;2016-04-01;198927.81
383;2;Aragón;Gasto total;2016;1;2016-01-01;277144.54
384;2;Aragón;Gasto total;2015;4;2015-10-01;197525.04
385;2;Aragón;Gasto total;2015;3;2015-07-01;291186.22
386;2;Aragón;Gasto total;2015;2;2015-04-01;203487.34
387;2;Aragón;Gasto total;2015;1;2015-01-01;197926.55
388;2;Aragón;Gasto medio por persona;2025;3;2025-07-01;288.73
389;2;Aragón;Gasto medio por persona;2025;2;2025-04-01;206.53
390;2;Aragón;Gasto medio por persona;2025;1;2025-01-01;206.80
391;2;Aragón;Gasto medio por persona;2024;4;2024-10-01;220.24
392;2;Aragón;Gasto medio por persona;2024;3;2024-07-01;287.00
393;2;Aragón;Gasto medio por persona;2024;2;2024-04-01;187.60
394;2;Aragón;Gasto medio por persona;2024;1;2024-01-01;204.60
395;2;Aragón;Gasto medio por persona;2023;4;2023-10-01;190.94
396;2;Aragón;Gasto medio por persona;2023;3;2023-07-01;228.64
397;2;Aragón;Gasto medio por persona;2023;2;2023-04-01;187.97
398;2;Aragón;Gasto medio por persona;2023;1;2023-01-01;164.77
399;2;Aragón;Gasto medio por persona;2022;4;2022-10-01;166.41
400;2;Aragón;Gasto medio por persona;2022;3;2022-07-01;222.65
401;2;Aragón;Gasto medio por persona;2022;2;2022-04-01;172.29
402;2;Aragón;Gasto medio por persona;2022;1;2022-01-01;187.56
403;2;Aragón;Gasto medio por persona;2021;4;2021-10-01;153.11
404;2;Aragón;Gasto medio por persona;2021;3;2021-07-01;203.12
