id;id_ccaa;destino;tipo_alojamiento;fecha;plazas
1;1;Andalucía;Hotelero;2026-01-01;194755
2;1;Andalucía;Hotelero;2025-12-01;200139
3;1;Andalucía;Hotelero;2025-11-01;216268
4;1;Andalucía;Hotelero;2025-10-01;282892
5;1;Andalucía;Hotelero;2025-09-01;321850
6;1;Andalucía;Hotelero;2025-08-01;324083
7;1;Andalucía;Hotelero;2025-07-01;323748
8;1;Andalucía;Hotelero;2025-06-01;316048
9;1;Andalucía;Hotelero;2025-05-01;304525
10;1;Andalucía;Hotelero;2025-04-01;290074
11;1;Andalucía;Hotelero;2025-03-01;242804
12;1;Andalucía;Hotelero;2025-02-01;212805
13;1;Andalucía;Hotelero;2025-01-01;186448
14;1;Andalucía;Hotelero;2024-12-01;195378
15;1;Andalucía;Hotelero;2024-11-01;212294
16;1;Andalucía;Hotelero;2024-10-01;280731
17;1;Andalucía;Hotelero;2024-09-01;316309
18;1;Andalucía;Hotelero;2024-08-01;317321
19;1;Andalucía;Hotelero;2024-07-01;316331
20;1;Andalucía;Hotelero;2024-06-01;314796
21;1;Andalucía;Hotelero;2024-05-01;305882
22;1;Andalucía;Hotelero;2024-04-01;289050
23;1;Andalucía;Hotelero;2024-03-01;260168
24;1;Andalucía;Hotelero;2024-02-01;210964
25;1;Andalucía;Hotelero;2024-01-01;183521
26;1;Andalucía;Hotelero;2023-12-01;194905
27;1;Andalucía;Hotelero;2023-11-01;208937
28;1;Andalucía;Hotelero;2023-10-01;279340
29;1;Andalucía;Hotelero;2023-09-01;313555
30;1;Andalucía;Hotelero;2023-08-01;316971
31;1;Andalucía;Hotelero;2023-07-01;314981
32;1;Andalucía;Hotelero;2023-06-01;314066
33;1;Andalucía;Hotelero;2023-05-01;298069
34;1;Andalucía;Hotelero;2023-04-01;274610
35;1;Andalucía;Hotelero;2023-03-01;229863
36;1;Andalucía;Hotelero;2023-02-01;197739
37;1;Andalucía;Hotelero;2023-01-01;176415
38;1;Andalucía;Hotelero;2022-12-01;181837
39;1;Andalucía;Hotelero;2022-11-01;193103
40;1;Andalucía;Hotelero;2022-10-01;268224
41;1;Andalucía;Hotelero;2022-09-01;307027
42;1;Andalucía;Hotelero;2022-08-01;309557
43;1;Andalucía;Hotelero;2022-07-01;306992
44;1;Andalucía;Hotelero;2022-06-01;303603
45;1;Andalucía;Hotelero;2022-05-01;290549
46;1;Andalucía;Hotelero;2022-04-01;266286
47;1;Andalucía;Hotelero;2022-03-01;213671
48;1;Andalucía;Hotelero;2022-02-01;181953
49;1;Andalucía;Hotelero;2022-01-01;163425
50;1;Andalucía;Hotelero;2021-12-01;163902
51;1;Andalucía;Hotelero;2021-11-01;178480
52;1;Andalucía;Hotelero;2021-10-01;239096
53;1;Andalucía;Hotelero;2021-09-01;285241
54;1;Andalucía;Hotelero;2021-08-01;286778
55;1;Andalucía;Hotelero;2021-07-01;281245
56;1;Andalucía;Hotelero;2021-06-01;237505
57;1;Andalucía;Hotelero;2021-05-01;139392
58;1;Andalucía;Hotelero;2021-04-01;102227
59;1;Andalucía;Hotelero;2021-03-01;99224
60;1;Andalucía;Hotelero;2021-02-01;87583
61;1;Andalucía;Hotelero;2021-01-01;90979
62;1;Andalucía;Hotelero;2020-12-01;90371
63;1;Andalucía;Hotelero;2020-11-01;95997
64;1;Andalucía;Hotelero;2020-10-01;143448
65;1;Andalucía;Hotelero;2020-09-01;209719
66;1;Andalucía;Hotelero;2020-08-01;243542
67;1;Andalucía;Hotelero;2020-07-01;218723
68;1;Andalucía;Hotelero;2020-06-01;68765
69;1;Andalucía;Hotelero;2020-05-01;11405
70;1;Andalucía;Hotelero;2020-04-01;0
71;1;Andalucía;Hotelero;2020-03-01;166852
72;1;Andalucía;Hotelero;2020-02-01;214200
73;1;Andalucía;Hotelero;2020-01-01;185626
74;1;Andalucía;Hotelero;2019-12-01;187861
75;1;Andalucía;Hotelero;2019-11-01;202818
76;1;Andalucía;Hotelero;2019-10-01;277615
77;1;Andalucía;Hotelero;2019-09-01;306834
78;1;Andalucía;Hotelero;2019-08-01;309875
79;1;Andalucía;Hotelero;2019-07-01;308922
80;1;Andalucía;Hotelero;2019-06-01;306459
81;1;Andalucía;Hotelero;2019-05-01;296104
82;1;Andalucía;Hotelero;2019-04-01;277368
83;1;Andalucía;Hotelero;2019-03-01;240899
84;1;Andalucía;Hotelero;2019-02-01;211117
85;1;Andalucía;Hotelero;2019-01-01;185313
86;1;Andalucía;Hotelero;2018-12-01;185316
87;1;Andalucía;Hotelero;2018-11-01;200235
88;1;Andalucía;Hotelero;2018-10-01;277840
89;1;Andalucía;Hotelero;2018-09-01;304755
90;1;Andalucía;Hotelero;2018-08-01;306268
91;1;Andalucía;Hotelero;2018-07-01;305158
92;1;Andalucía;Hotelero;2018-06-01;303440
93;1;Andalucía;Hotelero;2018-05-01;294796
94;1;Andalucía;Hotelero;2018-04-01;275175
95;1;Andalucía;Hotelero;2018-03-01;244578
96;1;Andalucía;Hotelero;2018-02-01;205319
97;1;Andalucía;Hotelero;2018-01-01;180369
98;1;Andalucía;Hotelero;2017-12-01;182120
99;1;Andalucía;Hotelero;2017-11-01;192975
100;1;Andalucía;Hotelero;2017-10-01;274427
101;1;Andalucía;Hotelero;2017-09-01;298688
102;1;Andalucía;Hotelero;2017-08-01;301334
103;1;Andalucía;Hotelero;2017-07-01;300177
104;1;Andalucía;Hotelero;2017-06-01;297143
105;1;Andalucía;Hotelero;2017-05-01;288641
106;1;Andalucía;Hotelero;2017-04-01;274317
107;1;Andalucía;Hotelero;2017-03-01;232023
108;1;Andalucía;Hotelero;2017-02-01;205820
109;1;Andalucía;Hotelero;2017-01-01;180321
110;1;Andalucía;Hotelero;2016-12-01;180043
111;1;Andalucía;Hotelero;2016-11-01;192615
112;1;Andalucía;Hotelero;2016-10-01;273374
113;1;Andalucía;Hotelero;2016-09-01;297327
114;1;Andalucía;Hotelero;2016-08-01;298241
115;1;Andalucía;Hotelero;2016-07-01;296952
116;1;Andalucía;Hotelero;2016-06-01;297585
117;1;Andalucía;Hotelero;2016-05-01;288983
118;1;Andalucía;Hotelero;2016-04-01;269327
119;1;Andalucía;Hotelero;2016-03-01;242977
120;1;Andalucía;Hotelero;2016-02-01;206545
121;1;Andalucía;Hotelero;2016-01-01;183493
122;2;Aragón;Hotelero;2026-01-01;32711
123;2;Aragón;Hotelero;2025-12-01;34566
124;2;Aragón;Hotelero;2025-11-01;33253
125;2;Aragón;Hotelero;2025-10-01;36217
126;2;Aragón;Hotelero;2025-09-01;38850
127;2;Aragón;Hotelero;2025-08-01;40467
128;2;Aragón;Hotelero;2025-07-01;40699
129;2;Aragón;Hotelero;2025-06-01;37726
130;2;Aragón;Hotelero;2025-05-01;35893
131;2;Aragón;Hotelero;2025-04-01;36798
132;2;Aragón;Hotelero;2025-03-01;37230
133;2;Aragón;Hotelero;2025-02-01;35492
134;2;Aragón;Hotelero;2025-01-01;33561
135;2;Aragón;Hotelero;2024-12-01;33867
136;2;Aragón;Hotelero;2024-11-01;33568
137;2;Aragón;Hotelero;2024-10-01;36165
138;2;Aragón;Hotelero;2024-09-01;37152
139;2;Aragón;Hotelero;2024-08-01;40672
140;2;Aragón;Hotelero;2024-07-01;40099
141;2;Aragón;Hotelero;2024-06-01;37566
142;2;Aragón;Hotelero;2024-05-01;35822
143;2;Aragón;Hotelero;2024-04-01;35526
144;2;Aragón;Hotelero;2024-03-01;38148
145;2;Aragón;Hotelero;2024-02-01;35912
146;2;Aragón;Hotelero;2024-01-01;33846
147;2;Aragón;Hotelero;2023-12-01;33534
148;2;Aragón;Hotelero;2023-11-01;31924
149;2;Aragón;Hotelero;2023-10-01;35750
150;2;Aragón;Hotelero;2023-09-01;36792
151;2;Aragón;Hotelero;2023-08-01;40207
152;2;Aragón;Hotelero;2023-07-01;40433
153;2;Aragón;Hotelero;2023-06-01;36963
154;2;Aragón;Hotelero;2023-05-01;35501
155;2;Aragón;Hotelero;2023-04-01;37053
156;2;Aragón;Hotelero;2023-03-01;37000
157;2;Aragón;Hotelero;2023-02-01;34746
158;2;Aragón;Hotelero;2023-01-01;33118
159;2;Aragón;Hotelero;2022-12-01;33663
160;2;Aragón;Hotelero;2022-11-01;30516
161;2;Aragón;Hotelero;2022-10-01;35296
162;2;Aragón;Hotelero;2022-09-01;37600
163;2;Aragón;Hotelero;2022-08-01;40328
164;2;Aragón;Hotelero;2022-07-01;40330
165;2;Aragón;Hotelero;2022-06-01;36831
166;2;Aragón;Hotelero;2022-05-01;34717
167;2;Aragón;Hotelero;2022-04-01;37683
168;2;Aragón;Hotelero;2022-03-01;36785
169;2;Aragón;Hotelero;2022-02-01;33949
170;2;Aragón;Hotelero;2022-01-01;32365
171;2;Aragón;Hotelero;2021-12-01;34211
172;2;Aragón;Hotelero;2021-11-01;30679
173;2;Aragón;Hotelero;2021-10-01;34996
174;2;Aragón;Hotelero;2021-09-01;36699
175;2;Aragón;Hotelero;2021-08-01;38656
176;2;Aragón;Hotelero;2021-07-01;37540
177;2;Aragón;Hotelero;2021-06-01;30986
178;2;Aragón;Hotelero;2021-05-01;26337
179;2;Aragón;Hotelero;2021-04-01;25679
180;2;Aragón;Hotelero;2021-03-01;22535
181;2;Aragón;Hotelero;2021-02-01;20361
182;2;Aragón;Hotelero;2021-01-01;19754
183;2;Aragón;Hotelero;2020-12-01;19590
184;2;Aragón;Hotelero;2020-11-01;20054
185;2;Aragón;Hotelero;2020-10-01;28931
186;2;Aragón;Hotelero;2020-09-01;32066
187;2;Aragón;Hotelero;2020-08-01;34069
188;2;Aragón;Hotelero;2020-07-01;32047
189;2;Aragón;Hotelero;2020-06-01;16012
190;2;Aragón;Hotelero;2020-05-01;5373
191;2;Aragón;Hotelero;2020-04-01;0
192;2;Aragón;Hotelero;2020-03-01;28190
193;2;Aragón;Hotelero;2020-02-01;36842
194;2;Aragón;Hotelero;2020-01-01;34731
195;2;Aragón;Hotelero;2019-12-01;36604
196;2;Aragón;Hotelero;2019-11-01;33298
197;2;Aragón;Hotelero;2019-10-01;36500
198;2;Aragón;Hotelero;2019-09-01;38540
199;2;Aragón;Hotelero;2019-08-01;41919
200;2;Aragón;Hotelero;2019-07-01;41440
201;2;Aragón;Hotelero;2019-06-01;38038
202;2;Aragón;Hotelero;2019-05-01;36123
203;2;Aragón;Hotelero;2019-04-01;38560
204;2;Aragón;Hotelero;2019-03-01;38866
205;2;Aragón;Hotelero;2019-02-01;36859
206;2;Aragón;Hotelero;2019-01-01;34624
207;2;Aragón;Hotelero;2018-12-01;34764
208;2;Aragón;Hotelero;2018-11-01;32166
209;2;Aragón;Hotelero;2018-10-01;35959
210;2;Aragón;Hotelero;2018-09-01;38230
211;2;Aragón;Hotelero;2018-08-01;41670
212;2;Aragón;Hotelero;2018-07-01;41507
213;2;Aragón;Hotelero;2018-06-01;38494
214;2;Aragón;Hotelero;2018-05-01;35906
215;2;Aragón;Hotelero;2018-04-01;36914
216;2;Aragón;Hotelero;2018-03-01;38945
217;2;Aragón;Hotelero;2018-02-01;36895
218;2;Aragón;Hotelero;2018-01-01;34639
219;2;Aragón;Hotelero;2017-12-01;35835
220;2;Aragón;Hotelero;2017-11-01;32978
221;2;Aragón;Hotelero;2017-10-01;36691
222;2;Aragón;Hotelero;2017-09-01;39187
223;2;Aragón;Hotelero;2017-08-01;42313
224;2;Aragón;Hotelero;2017-07-01;42056
225;2;Aragón;Hotelero;2017-06-01;38596
226;2;Aragón;Hotelero;2017-05-01;36376
227;2;Aragón;Hotelero;2017-04-01;39278
228;2;Aragón;Hotelero;2017-03-01;39030
229;2;Aragón;Hotelero;2017-02-01;37442
230;2;Aragón;Hotelero;2017-01-01;35480
231;2;Aragón;Hotelero;2016-12-01;36644
232;2;Aragón;Hotelero;2016-11-01;32635
233;2;Aragón;Hotelero;2016-10-01;36703
234;2;Aragón;Hotelero;2016-09-01;38992
235;2;Aragón;Hotelero;2016-08-01;42037
236;2;Aragón;Hotelero;2016-07-01;41867
237;2;Aragón;Hotelero;2016-06-01;38649
238;2;Aragón;Hotelero;2016-05-01;36267
239;2;Aragón;Hotelero;2016-04-01;36422
240;2;Aragón;Hotelero;2016-03-01;39223
241;2;Aragón;Hotelero;2016-02-01;36515
242;2;Aragón;Hotelero;2016-01-01;34953
243;3;Asturias, Principado de;Hotelero;2026-01-01;17216
244;3;Asturias, Principado de;Hotelero;2025-12-01;17882
245;3;Asturias, Principado de;Hotelero;2025-11-01;19906
246;3;Asturias, Principado de;Hotelero;2025-10-01;22458
247;3;Asturias, Principado de;Hotelero;2025-09-01;26441
248;3;Asturias, Principado de;Hotelero;2025-08-01;28128
249;3;Asturias, Principado de;Hotelero;2025-07-01;27841
250;3;Asturias, Principado de;Hotelero;2025-06-01;25767
251;3;Asturias, Principado de;Hotelero;2025-05-01;24973
252;3;Asturias, Principado de;Hotelero;2025-04-01;24055
253;3;Asturias, Principado de;Hotelero;2025-03-01;19787
254;3;Asturias, Principado de;Hotelero;2025-02-01;18201
255;3;Asturias, Principado de;Hotelero;2025-01-01;17337
256;3;Asturias, Principado de;Hotelero;2024-12-01;19295
257;3;Asturias, Principado de;Hotelero;2024-11-01;20685
258;3;Asturias, Principado de;Hotelero;2024-10-01;24408
259;3;Asturias, Principado de;Hotelero;2024-09-01;27824
260;3;Asturias, Principado de;Hotelero;2024-08-01;29110
261;3;Asturias, Principado de;Hotelero;2024-07-01;28864
262;3;Asturias, Principado de;Hotelero;2024-06-01;27389
263;3;Asturias, Principado de;Hotelero;2024-05-01;25875
264;3;Asturias, Principado de;Hotelero;2024-04-01;25365
265;3;Asturias, Principado de;Hotelero;2024-03-01;22029
266;3;Asturias, Principado de;Hotelero;2024-02-01;18531
267;3;Asturias, Principado de;Hotelero;2024-01-01;17469
268;3;Asturias, Principado de;Hotelero;2023-12-01;18563
269;3;Asturias, Principado de;Hotelero;2023-11-01;20585
270;3;Asturias, Principado de;Hotelero;2023-10-01;25451
271;3;Asturias, Principado de;Hotelero;2023-09-01;28114
272;3;Asturias, Principado de;Hotelero;2023-08-01;29019
273;3;Asturias, Principado de;Hotelero;2023-07-01;28663
274;3;Asturias, Principado de;Hotelero;2023-06-01;27471
275;3;Asturias, Principado de;Hotelero;2023-05-01;26496
276;3;Asturias, Principado de;Hotelero;2023-04-01;26346
277;3;Asturias, Principado de;Hotelero;2023-03-01;20683
278;3;Asturias, Principado de;Hotelero;2023-02-01;18256
279;3;Asturias, Principado de;Hotelero;2023-01-01;16643
280;3;Asturias, Principado de;Hotelero;2022-12-01;17966
281;3;Asturias, Principado de;Hotelero;2022-11-01;20120
282;3;Asturias, Principado de;Hotelero;2022-10-01;24999
283;3;Asturias, Principado de;Hotelero;2022-09-01;27504
284;3;Asturias, Principado de;Hotelero;2022-08-01;28479
285;3;Asturias, Principado de;Hotelero;2022-07-01;28169
286;3;Asturias, Principado de;Hotelero;2022-06-01;27012
287;3;Asturias, Principado de;Hotelero;2022-05-01;25041
288;3;Asturias, Principado de;Hotelero;2022-04-01;24230
289;3;Asturias, Principado de;Hotelero;2022-03-01;19085
290;3;Asturias, Principado de;Hotelero;2022-02-01;17065
291;3;Asturias, Principado de;Hotelero;2022-01-01;16105
292;3;Asturias, Principado de;Hotelero;2021-12-01;18509
293;3;Asturias, Principado de;Hotelero;2021-11-01;20410
294;3;Asturias, Principado de;Hotelero;2021-10-01;24398
295;3;Asturias, Principado de;Hotelero;2021-09-01;28030
296;3;Asturias, Principado de;Hotelero;2021-08-01;28817
297;3;Asturias, Principado de;Hotelero;2021-07-01;28222
298;3;Asturias, Principado de;Hotelero;2021-06-01;23153
299;3;Asturias, Principado de;Hotelero;2021-05-01;16087
300;3;Asturias, Principado de;Hotelero;2021-04-01;10980
301;3;Asturias, Principado de;Hotelero;2021-03-01;10331
302;3;Asturias, Principado de;Hotelero;2021-02-01;8894
303;3;Asturias, Principado de;Hotelero;2021-01-01;8652
304;3;Asturias, Principado de;Hotelero;2020-12-01;8137
305;3;Asturias, Principado de;Hotelero;2020-11-01;10720
306;3;Asturias, Principado de;Hotelero;2020-10-01;20834
307;3;Asturias, Principado de;Hotelero;2020-09-01;25887
308;3;Asturias, Principado de;Hotelero;2020-08-01;27552
309;3;Asturias, Principado de;Hotelero;2020-07-01;25956
310;3;Asturias, Principado de;Hotelero;2020-06-01;9712
311;3;Asturias, Principado de;Hotelero;2020-05-01;4147
312;3;Asturias, Principado de;Hotelero;2020-04-01;0
313;3;Asturias, Principado de;Hotelero;2020-03-01;13332
314;3;Asturias, Principado de;Hotelero;2020-02-01;17387
315;3;Asturias, Principado de;Hotelero;2020-01-01;16198
316;3;Asturias, Principado de;Hotelero;2019-12-01;19411
317;3;Asturias, Principado de;Hotelero;2019-11-01;21360
318;3;Asturias, Principado de;Hotelero;2019-10-01;25368
319;3;Asturias, Principado de;Hotelero;2019-09-01;28732
320;3;Asturias, Principado de;Hotelero;2019-08-01;29498
321;3;Asturias, Principado de;Hotelero;2019-07-01;29319
322;3;Asturias, Principado de;Hotelero;2019-06-01;28313
323;3;Asturias, Principado de;Hotelero;2019-05-01;27655
324;3;Asturias, Principado de;Hotelero;2019-04-01;26662
325;3;Asturias, Principado de;Hotelero;2019-03-01;19972
326;3;Asturias, Principado de;Hotelero;2019-02-01;17518
327;3;Asturias, Principado de;Hotelero;2019-01-01;16424
328;3;Asturias, Principado de;Hotelero;2018-12-01;20041
329;3;Asturias, Principado de;Hotelero;2018-11-01;21812
330;3;Asturias, Principado de;Hotelero;2018-10-01;25227
331;3;Asturias, Principado de;Hotelero;2018-09-01;28142
332;3;Asturias, Principado de;Hotelero;2018-08-01;29372
333;3;Asturias, Principado de;Hotelero;2018-07-01;29199
334;3;Asturias, Principado de;Hotelero;2018-06-01;27646
335;3;Asturias, Principado de;Hotelero;2018-05-01;26658
336;3;Asturias, Principado de;Hotelero;2018-04-01;25386
337;3;Asturias, Principado de;Hotelero;2018-03-01;22715
338;3;Asturias, Principado de;Hotelero;2018-02-01;19584
339;3;Asturias, Principado de;Hotelero;2018-01-01;18008
340;3;Asturias, Principado de;Hotelero;2017-12-01;19564
341;3;Asturias, Principado de;Hotelero;2017-11-01;21202
342;3;Asturias, Principado de;Hotelero;2017-10-01;24334
343;3;Asturias, Principado de;Hotelero;2017-09-01;28323
344;3;Asturias, Principado de;Hotelero;2017-08-01;29319
345;3;Asturias, Principado de;Hotelero;2017-07-01;29224
346;3;Asturias, Principado de;Hotelero;2017-06-01;27841
347;3;Asturias, Principado de;Hotelero;2017-05-01;26941
348;3;Asturias, Principado de;Hotelero;2017-04-01;25716
349;3;Asturias, Principado de;Hotelero;2017-03-01;20404
350;3;Asturias, Principado de;Hotelero;2017-02-01;19099
351;3;Asturias, Principado de;Hotelero;2017-01-01;17940
352;3;Asturias, Principado de;Hotelero;2016-12-01;19606
353;3;Asturias, Principado de;Hotelero;2016-11-01;20244
354;3;Asturias, Principado de;Hotelero;2016-10-01;24075
355;3;Asturias, Principado de;Hotelero;2016-09-01;27540
356;3;Asturias, Principado de;Hotelero;2016-08-01;28296
357;3;Asturias, Principado de;Hotelero;2016-07-01;28361
358;3;Asturias, Principado de;Hotelero;2016-06-01;27531
359;3;Asturias, Principado de;Hotelero;2016-05-01;25838
360;3;Asturias, Principado de;Hotelero;2016-04-01;24738
361;3;Asturias, Principado de;Hotelero;2016-03-01;22455
362;3;Asturias, Principado de;Hotelero;2016-02-01;17806
363;3;Asturias, Principado de;Hotelero;2016-01-01;17224
364;4;Balears, Illes;Hotelero;2026-01-01;22909
365;4;Balears, Illes;Hotelero;2025-12-01;24820
366;4;Balears, Illes;Hotelero;2025-11-01;30600
367;4;Balears, Illes;Hotelero;2025-10-01;326875
368;4;Balears, Illes;Hotelero;2025-09-01;380217
369;4;Balears, Illes;Hotelero;2025-08-01;379715
370;4;Balears, Illes;Hotelero;2025-07-01;381103
371;4;Balears, Illes;Hotelero;2025-06-01;376355
372;4;Balears, Illes;Hotelero;2025-05-01;364369
373;4;Balears, Illes;Hotelero;2025-04-01;167828
374;4;Balears, Illes;Hotelero;2025-03-01;80893
375;4;Balears, Illes;Hotelero;2025-02-01;39179
376;4;Balears, Illes;Hotelero;2025-01-01;20939
377;4;Balears, Illes;Hotelero;2024-12-01;22777
378;4;Balears, Illes;Hotelero;2024-11-01;28452
379;4;Balears, Illes;Hotelero;2024-10-01;321031
380;4;Balears, Illes;Hotelero;2024-09-01;376393
381;4;Balears, Illes;Hotelero;2024-08-01;378667
382;4;Balears, Illes;Hotelero;2024-07-01;378260
383;4;Balears, Illes;Hotelero;2024-06-01;375707
384;4;Balears, Illes;Hotelero;2024-05-01;362990
385;4;Balears, Illes;Hotelero;2024-04-01;167998
386;4;Balears, Illes;Hotelero;2024-03-01;103755
387;4;Balears, Illes;Hotelero;2024-02-01;37760
388;4;Balears, Illes;Hotelero;2024-01-01;18759
389;4;Balears, Illes;Hotelero;2023-12-01;21498
390;4;Balears, Illes;Hotelero;2023-11-01;30234
391;4;Balears, Illes;Hotelero;2023-10-01;306269
392;4;Balears, Illes;Hotelero;2023-09-01;372956
393;4;Balears, Illes;Hotelero;2023-08-01;371545
394;4;Balears, Illes;Hotelero;2023-07-01;370844
395;4;Balears, Illes;Hotelero;2023-06-01;366893
396;4;Balears, Illes;Hotelero;2023-05-01;345311
397;4;Balears, Illes;Hotelero;2023-04-01;160782
398;4;Balears, Illes;Hotelero;2023-03-01;58350
399;4;Balears, Illes;Hotelero;2023-02-01;32547
400;4;Balears, Illes;Hotelero;2023-01-01;17530
401;4;Balears, Illes;Hotelero;2022-12-01;19825
402;4;Balears, Illes;Hotelero;2022-11-01;27651
403;4;Balears, Illes;Hotelero;2022-10-01;292245
404;4;Balears, Illes;Hotelero;2022-09-01;366227
405;4;Balears, Illes;Hotelero;2022-08-01;366092
406;4;Balears, Illes;Hotelero;2022-07-01;366370
407;4;Balears, Illes;Hotelero;2022-06-01;364725
408;4;Balears, Illes;Hotelero;2022-05-01;334231
409;4;Balears, Illes;Hotelero;2022-04-01;147187
410;4;Balears, Illes;Hotelero;2022-03-01;57572
411;4;Balears, Illes;Hotelero;2022-02-01;24800
412;4;Balears, Illes;Hotelero;2022-01-01;14201
413;4;Balears, Illes;Hotelero;2021-12-01;16446
414;4;Balears, Illes;Hotelero;2021-11-01;24137
415;4;Balears, Illes;Hotelero;2021-10-01;223536
416;4;Balears, Illes;Hotelero;2021-09-01;292642
417;4;Balears, Illes;Hotelero;2021-08-01;300558
418;4;Balears, Illes;Hotelero;2021-07-01;290210
419;4;Balears, Illes;Hotelero;2021-06-01;187365
420;4;Balears, Illes;Hotelero;2021-05-01;63928
421;4;Balears, Illes;Hotelero;2021-04-01;26227
422;4;Balears, Illes;Hotelero;2021-03-01;12831
423;4;Balears, Illes;Hotelero;2021-02-01;9301
424;4;Balears, Illes;Hotelero;2021-01-01;8458
425;4;Balears, Illes;Hotelero;2020-12-01;9591
426;4;Balears, Illes;Hotelero;2020-11-01;10140
427;4;Balears, Illes;Hotelero;2020-10-01;28674
428;4;Balears, Illes;Hotelero;2020-09-01;72981
429;4;Balears, Illes;Hotelero;2020-08-01;171880
430;4;Balears, Illes;Hotelero;2020-07-01;139959
431;4;Balears, Illes;Hotelero;2020-06-01;9759
432;4;Balears, Illes;Hotelero;2020-05-01;1469
433;4;Balears, Illes;Hotelero;2020-04-01;0
434;4;Balears, Illes;Hotelero;2020-03-01;37065
435;4;Balears, Illes;Hotelero;2020-02-01;37378
436;4;Balears, Illes;Hotelero;2020-01-01;20149
437;4;Balears, Illes;Hotelero;2019-12-01;22621
438;4;Balears, Illes;Hotelero;2019-11-01;30029
439;4;Balears, Illes;Hotelero;2019-10-01;290533
440;4;Balears, Illes;Hotelero;2019-09-01;360788
441;4;Balears, Illes;Hotelero;2019-08-01;360512
442;4;Balears, Illes;Hotelero;2019-07-01;360786
443;4;Balears, Illes;Hotelero;2019-06-01;360084
444;4;Balears, Illes;Hotelero;2019-05-01;344923
445;4;Balears, Illes;Hotelero;2019-04-01;146844
446;4;Balears, Illes;Hotelero;2019-03-01;75933
447;4;Balears, Illes;Hotelero;2019-02-01;40402
448;4;Balears, Illes;Hotelero;2019-01-01;18943
449;4;Balears, Illes;Hotelero;2018-12-01;22053
450;4;Balears, Illes;Hotelero;2018-11-01;28705
451;4;Balears, Illes;Hotelero;2018-10-01;296150
452;4;Balears, Illes;Hotelero;2018-09-01;358382
453;4;Balears, Illes;Hotelero;2018-08-01;358731
454;4;Balears, Illes;Hotelero;2018-07-01;360125
455;4;Balears, Illes;Hotelero;2018-06-01;359901
456;4;Balears, Illes;Hotelero;2018-05-01;345612
457;4;Balears, Illes;Hotelero;2018-04-01;147635
458;4;Balears, Illes;Hotelero;2018-03-01;74727
459;4;Balears, Illes;Hotelero;2018-02-01;43363
460;4;Balears, Illes;Hotelero;2018-01-01;20068
461;4;Balears, Illes;Hotelero;2017-12-01;19461
462;4;Balears, Illes;Hotelero;2017-11-01;29655
463;4;Balears, Illes;Hotelero;2017-10-01;293137
464;4;Balears, Illes;Hotelero;2017-09-01;354400
465;4;Balears, Illes;Hotelero;2017-08-01;354588
466;4;Balears, Illes;Hotelero;2017-07-01;353784
467;4;Balears, Illes;Hotelero;2017-06-01;351308
468;4;Balears, Illes;Hotelero;2017-05-01;336778
469;4;Balears, Illes;Hotelero;2017-04-01;136281
470;4;Balears, Illes;Hotelero;2017-03-01;70453
471;4;Balears, Illes;Hotelero;2017-02-01;40419
472;4;Balears, Illes;Hotelero;2017-01-01;19459
473;4;Balears, Illes;Hotelero;2016-12-01;19391
474;4;Balears, Illes;Hotelero;2016-11-01;28288
475;4;Balears, Illes;Hotelero;2016-10-01;283645
476;4;Balears, Illes;Hotelero;2016-09-01;347617
477;4;Balears, Illes;Hotelero;2016-08-01;347795
478;4;Balears, Illes;Hotelero;2016-07-01;345652
479;4;Balears, Illes;Hotelero;2016-06-01;345828
480;4;Balears, Illes;Hotelero;2016-05-01;321238
481;4;Balears, Illes;Hotelero;2016-04-01;135002
482;4;Balears, Illes;Hotelero;2016-03-01;79519
483;4;Balears, Illes;Hotelero;2016-02-01;37211
484;4;Balears, Illes;Hotelero;2016-01-01;18732
485;5;Canarias;Hotelero;2026-01-01;268611
486;5;Canarias;Hotelero;2025-12-01;265616
487;5;Canarias;Hotelero;2025-11-01;265390
488;5;Canarias;Hotelero;2025-10-01;264772
489;5;Canarias;Hotelero;2025-09-01;257972
490;5;Canarias;Hotelero;2025-08-01;261809
491;5;Canarias;Hotelero;2025-07-01;258822
492;5;Canarias;Hotelero;2025-06-01;254858
493;5;Canarias;Hotelero;2025-05-01;255535
494;5;Canarias;Hotelero;2025-04-01;260716
495;5;Canarias;Hotelero;2025-03-01;261854
496;5;Canarias;Hotelero;2025-02-01;263691
497;5;Canarias;Hotelero;2025-01-01;265687
498;5;Canarias;Hotelero;2024-12-01;268606
499;5;Canarias;Hotelero;2024-11-01;265434
500;5;Canarias;Hotelero;2024-10-01;265994
501;5;Canarias;Hotelero;2024-09-01;265225
502;5;Canarias;Hotelero;2024-08-01;263714
503;5;Canarias;Hotelero;2024-07-01;263087
504;5;Canarias;Hotelero;2024-06-01;259771
505;5;Canarias;Hotelero;2024-05-01;258895
506;5;Canarias;Hotelero;2024-04-01;261099
507;5;Canarias;Hotelero;2024-03-01;264023
508;5;Canarias;Hotelero;2024-02-01;263936
509;5;Canarias;Hotelero;2024-01-01;263770
510;5;Canarias;Hotelero;2023-12-01;261338
511;5;Canarias;Hotelero;2023-11-01;260013
512;5;Canarias;Hotelero;2023-10-01;261105
513;5;Canarias;Hotelero;2023-09-01;261024
514;5;Canarias;Hotelero;2023-08-01;257774
515;5;Canarias;Hotelero;2023-07-01;255077
